180 Solar Power,11.679611454586878,0.001,0.0009117800139689387,3.092842176061016
1St Choice Solar,18.105455731778953,0.001,0.0009799999999999015,6.163218229270612
1St Light Energy,15.404269432223316,0.001,0.0009742209018345651,4.354667776570816
2 The T Const.,16.843365450362597,0.001,0.0009799999999999388,6.46341890967822
2G'S Solar Electric,16.208713400335967,0.001,0.0009682537079824105,3.2942707586815803
360 Solar Energy,14.505488996350568,0.001,0.0009742466257689272,1.761981237039285
4 Sons Solar Electric,20.42008423852804,0.001,0.0008873863888273113,4.433606739082244
4Th Day Energy,10.636708276476124,0.001,0.000974833300122837,4.204133571776291
A Plus Solar ,22.48136398208096,0.001,0.0009799999999998675,5.54888870108942
A-1 Contractors,17.88561742110624,0.001,0.0009790675803507997,4.7668981430565065
A-1 Guaranteed,22.067988470852615,0.001,0.000965,5.106626002926488
A.M. Sun Solar,13.136791241605534,0.001,0.0009767456596353045,3.1060580195720604
A1 Sun,26.593993881500907,0.001,0.0009653915058999812,5.013235936817132
Abc Solar,13.810855016646538,0.001,0.0009799999999995565,4.918895191504851
Abudant Energy,13.212212933214198,0.001,0.0009727785780907713,3.4272988717780617
Aca Solar,9.018556975498774,0.001,0.0009799999999992302,3.782301650689255
Active Solar,11.327825577492176,0.001,0.0009821735855364325,4.9987751088002605
Addy Electric,13.516566923712864,0.001,0.0009741129789989589,4.107321725341483
Adr Electric,15.297482318719359,0.001,0.0009799999999995984,3.2740233987692315
Adroit Solar,25.201643085349154,0.001,0.0008925604746691009,4.0045641259698765
Advanced Conservation,12.635992557114857,0.001,0.000980000000000081,3.8081582302473773
Advanced Improvements,15.149722571119225,0.001,0.000968558861603521,4.086559897852477
Advanced Solar Energy,20.38228453150673,0.001,0.0009650643364701362,4.300300877024518
Aikyum,9.634236068941371,0.001,0.0009742377113859546,2.364895610791317
Air Sun Inc,13.61197983149588,0.001,0.0009799999999994368,3.7589392392115237
Albion Power,20.31113266515788,0.001,0.0009711031720372166,5.893918166469088
Aleman Electric,27.029479203671247,0.001,0.0009751759759703019,6.611510718940816
Alex Redin Solar,18.81418670974924,0.001,0.0009780618753724986,4.3217204131592295
Alive Industries,16.812527392257117,0.001,0.0009229364499634769,3.296493791088385
All Bay Solar,17.765240017742467,0.001,0.0009650053867792239,4.841259526924008
All On Electric,13.377343426803257,0.001,0.0009663255884422743,4.2047785603829775
All Seasons Solar,9.936047455466063,0.001,0.0009463146709293795,3.8769911850476406
All Wire Electric,5.647316695194569,0.001,0.0009778346782811347,3.4638384081049978
Allen Energy,16.994857675112282,0.001,0.0009800000000000292,2.7453224888227346
Allstar Contractors,11.752977783612462,0.001,0.0009800000000014942,4.375995157550107
Allterra Solar,22.46342723225148,0.001,0.0009629770099062848,4.863955939987171
Alpha Electric,10.038509302972399,0.001,0.000980000000000098,3.660807553457739
Altadena Energy & Solar,32.05642703090264,0.001,0.000979999999999683,2.553918044571424
Altair Solar,13.334158202706183,0.001,0.0009206858255544288,3.457156695826173
Alternative Energy Sys.,11.110963439149302,0.001,0.000960385269459396,4.400492565745797
Alternative Power Generation,9.672489082969433,0.001,0.0009696221401987334,3.425490306495953
Alternative Power Sol.,22.58678160579274,0.001,0.0009717646135902096,3.530944162556764
Altsys Solar,10.23924971956128,0.001,0.0009784836863212807,2.7829032470979054
Ambassador Energy,9.299642499062067,0.001,0.0009517162099976123,3.8690923996150803
Ameco Solar,12.77133812639416,0.001,0.0009799999999989062,4.59285831812629
American Array Solar,19.822607988207565,0.001,0.0009650309195234792,4.181034166429904
American Solar,17.120249577384268,0.001,0.0009741785483704035,5.000188924428586
American Solar Direct,16.72968125760462,0.001,0.0009618879217870389,4.514944075694372
American Solar Power,16.26489697263402,0.001,0.0009800000000004384,3.0406707353932267
Amgreen Solutions,21.138201284800264,0.001,0.0009800000000001708,5.025288286145694
Amp Electric,17.2495,0.001,0.0009023750000000003,4.21875
Anthem Mechanical,11.237124211443712,0.001,0.0009800000000001281,3.398738307592352
Apex Solar,11.617266745706543,0.001,0.0009750000000000003,3.523999694933822
Applied Electrical,16.51037181996086,0.001,0.0009640000000000001,3.7267232006958033
Applied Solar Energy,16.360945273631838,0.001,0.0008909737029140015,3.660270078180526
Aram Solar,11.78105435247054,0.001,0.000975,3.4705201166686277
Arise Solar,9.030962511320341,0.001,0.0009634184142903793,2.1696479074521875
Ase Solar,12.10653587671549,0.001,0.000979999999999428,4.01519923969625
Asi Hastings,15.275347635027632,0.001,0.0009449640505459279,3.397552352673612
Atech Const.,16.37571726667942,0.001,0.000942545018116268,4.869548614109855
August Roofing,15.632561902768733,0.001,0.0009799999999999796,5.149836088442385
Az Solar,14.348683153669274,0.001,0.0009800000000001346,3.7865990276902264
Aztec Solar,11.746201839820195,0.001,0.0009735574590707557,4.052425050048513
B&B Solar,10.917502833553826,0.001,0.0009718826738134139,3.8442322490646434
Baize Electric,14.656188128178602,0.001,0.000965668274575407,3.4658094485344257
Baker Electric,12.338872697414548,0.001,0.0009049298598438616,3.0049064220164508
Baker Electric Solar,11.744841575316206,0.001,0.0009799999999994826,20.614322599093963
Barnes Solar,11.936899609262348,0.001,0.0009593761102521513,3.041887744267603
Barrier Solar,6.082133222570518,0.001,0.0009744615888839131,2.9551172636392935
Bay Area Energy,10.549479831369437,0.001,0.0009684919317063048,4.386862972239909
Bedrock Solar,11.974146341463415,0.001,0.0008596422764227641,2.2032520325203255
Bella Construction,13.932038481661458,0.001,0.0009768170579577378,4.036547673169199
Bella Electric,16.479668969544978,0.001,0.000978456701021808,3.522894945834808
Besolar Electric,13.290969283277354,0.001,0.000980000000000067,3.411604095563372
"Best Solar Power, Inc",25.84314981964296,0.001,0.0009799999999998308,7.989876720121903
Big Mountain Air,16.02247417147457,0.001,0.0009769098181940158,5.207802227291023
Big Valley,17.344638446199337,0.001,0.0009761545602166521,3.305846323105486
Bishop Heating & Air Conditioning,11.103394854808593,0.001,0.0009799999999996994,3.1533278058227063
Bland Solar & Air,11.711579302428703,0.001,0.0009657638670168892,3.8060545792321765
Bmc Solar,12.623446069469836,0.001,0.0008977605118829983,2.2237202925045705
Borrego Solar,13.961349845021028,0.001,0.00095,2.7640827136599775
Bratton Solar,12.226644025183441,0.001,0.0009745899530154496,3.8828928314702726
Bright Future Solar Energy,13.971134081966115,0.001,0.0009738926714487258,1.448006882991622
Bright Life,12.84542041669791,0.001,0.0009773928521911162,2.6020156783594124
Bright Planet Solar,11.862753145590187,0.001,0.0009328901942410782,0.0
Brother Solar Electric,16.312051167944993,0.001,0.0009613046778880133,4.188372032145755
Brothers Solar,19.447568355172503,0.001,0.000977241619323468,5.4615592089226075
Brower Mechanical,10.660681133396231,0.001,0.0009752158545616864,2.9044850919641676
Bsw Roofing & Solar,10.553502112758892,0.001,0.0009678378378378378,3.867570282032953
Bta Solar,6.996143218303396,0.001,0.000971234904884624,2.7944676398320625
Built Green California,14.69902171618881,0.001,0.0009017061497829211,4.650777207983548
Burmax Energy,17.19209809264305,0.001,0.0008904134220390318,2.6381208592096703
Byers Enterprises,17.481768709139384,0.001,0.0009641280634047162,5.778864181448521
Ca Home Solar,24.18027884279638,0.001,0.0009799999999997573,7.628674334841842
Cal Paso Solar Electric,10.580507698898435,0.001,0.0009716484550304693,2.615021108513044
Calafata Const & Electric,11.708082670906201,0.001,0.0008868680445151035,4.082670906200318
California Home Solar,25.074682395644285,0.001,0.0008749546279491834,8.166969147005444
California Premier Solar,12.746711095225464,0.001,0.0009141252839238563,3.866610554473025
California Solar,17.702419571799215,0.001,0.0009477775687909176,3.3670408616545133
California Solar Electric,15.290993779480617,0.001,0.0009683068596747187,4.916896443036346
California Solar Sys.,15.205931356772137,0.001,0.0009596401265970459,0.6671042943603659
Calstate Solar,14.11418780735684,0.001,0.0009800000000002628,4.425855228580793
Calsun Electric & Solar Sys.,4.229286709077724,0.001,0.0009774299657536185,3.4796903231061815
Canopy Energy,22.03003150709488,0.001,0.0009624569413023829,7.063934348193422
Capital Aire,26.168408382119605,0.001,0.0009649999999999999,4.468275245755139
Capital City Solar,13.519907924553891,0.001,0.00096,4.72498111586851
Capital Remodel & Design,13.8389258336145,0.001,0.0009714337697769169,3.283267485860026
Cencal Solar,12.01034530667208,0.001,0.0009733898940888542,3.361733052613579
Centerline Const.,15.982833530943712,0.001,0.0009788297193927217,4.036577802380194
Central California Solar,10.30251344457216,0.001,0.000974932868944616,3.7803350583689066
Certified Solar Pros,19.725136144050055,0.001,0.0009800000000000433,3.765920070268062
Chad Long Solar,13.621396248968324,0.001,0.0009730487804878049,3.1622885657094613
Chico Electric,12.032963583746085,0.001,0.0009666271492871805,3.7930996817265865
Cinnamon Solar,18.029584288646134,0.001,0.000973254820155114,3.6223774158779842
Citadel Roofing & Solar,24.723152418743272,0.001,0.0009625860712755945,3.4151702212542916
Ck Electric,9.679468722537424,0.001,0.0009145014374984365,2.41542639670005
Clayco Electric,12.363804917372029,0.001,0.000884105871288459,3.463442160419186
Clean Energy Of America,17.23157110682689,0.001,0.0009720003794166308,3.6417463805178465
Clean Energy Solar,16.783381924198252,0.001,0.0008811588921282799,3.097667638483965
Clean Energy Solutions,17.07081095192155,0.001,0.0009673856573419292,3.0367834076058537
Clean Rays Energy,12.632536728712203,0.001,0.0009800000000011518,2.796278158671259
Clean Solar,15.648241867587862,0.001,0.0009715781497627789,4.7279287767679685
Cleanfactor Energy,18.705832457996145,0.001,0.0009728461280507352,3.7910730401077033
Cleanspark Llc,15.98790509259259,0.001,0.0008940972222222222,4.511400462962962
Climate & Energy Solutions,16.715569940263027,0.001,0.0009634307333748874,3.8521248630463143
Cm Construction,14.253004022729725,0.001,0.0009737804542223779,4.502777953506027
Cm Electric A-V Automations,11.667082386513766,0.001,0.0008903873592982086,3.4992337367225073
Cmco Electric & Solar,9.341686972912527,0.001,0.000975,3.4879212426934143
Coastal Constructors,11.350224719110193,0.001,0.000980000000000783,3.7819049438232466
Cobalt Power,11.488176582233592,0.001,0.0009724311760540196,5.191331998861006
Comfort Control Heating & Air,14.983390091465404,0.001,0.000965,4.429639488002506
Commercial And Residential Svcs,23.080889579819498,0.001,0.0009799999999997803,6.509211037697724
Complete Solar,18.16729333159782,0.001,0.0009620516581157303,0.8280643066340664
Connect Solar & Electric,6.344396757056969,0.001,0.0009747727637036018,3.67100067504871
Cordell Construction,11.422649971973408,0.001,0.0009800000000004764,2.319815610790388
Cosmic Solar,11.339421131345121,0.001,0.0008912158001231635,3.411348640802322
Countywide Mechanical,10.578160919540231,0.001,0.0008784626436781611,3.035502873563219
Crown Solar & Electric,21.940791875715174,0.001,0.0009799999999998816,4.021418122468232
Csr Electric,15.035918947832318,0.001,0.0009690513580045926,4.255754807285956
Current Solar,9.811093333333334,0.001,0.0008864000000000001,3.0210666666666666
Day One Solar,17.488508258784005,0.001,0.0009712506647570807,4.942949362623012
Daylight Solar Energy,16.524238254685464,0.001,0.0009799999999998254,4.430568094807388
Dc Solar,10.733277173585481,0.001,0.00096416297913913,3.358946289882415
Delta Solar,7.214918354016983,0.001,0.0008917570215545395,1.4824559111691706
Demers Const.,15.853251160140799,0.001,0.0009784246839622405,3.182199494727691
Diablo Solar,13.678934762388975,0.001,0.0009751696280696343,4.69221328526977
Direct Electric Company,16.9194051479323,0.001,0.0009800000000004863,4.833360899884749
Distinctive Home Improvements,21.62515180186451,0.001,0.000909202725846579,4.349830532834192
Distributed Clean Power,14.62392984735557,0.001,0.0009800000000001698,3.673169860344904
Divine Power Usa,10.716849621912221,0.001,0.000964241583962957,3.4000676322497716
Donald P Dick Air Cond.,23.78286782531177,0.001,0.0009658505293269107,3.8084549371559455
Donovan Fidler General Const.,20.648875538516265,0.001,0.000963469064463855,7.277151100747006
Douglas A. Buckley,16.483723869716982,0.001,0.0009800000000002263,3.6082413709293695
Dp Construction,11.555832964200862,0.001,0.0009720526315789476,3.3020577457415534
Drh Electric,14.653088056922254,0.001,0.0009799999999997701,2.258429691921521
Ds Energy Solutions,14.261113681050025,0.001,0.0009638550416858124,3.8408670374393346
Earth Electric,16.511241293921195,0.001,0.0009756692173895784,3.619346786659819
Eco Friendly Remodeling,25.552341192471992,0.001,0.0009435364578480858,5.8866723364031905
Ecoforce Solutions,11.00146586557784,0.001,0.0009127618923732496,3.8519890405619
Ecology Electrical & Development,13.89840484958555,0.001,0.0009176728596845135,15.232031282324145
Econo Air,111.68167732414436,0.001,0.0009799999999999375,11.7137235612388
Economic Energy Solutions,14.062893574897457,0.001,0.0009762016132589105,4.01745328556937
Ecosolargy,13.262136123529652,0.001,0.0009799999999998562,2.5200946084445603
Ees Solar,16.435434658943997,0.001,0.0009706880246849736,4.887107617520814
Effect Energy,17.673770168797486,0.001,0.0009800000000001975,5.890126759639516
Efficient Energy Concepts,16.26578828757142,0.001,0.000953290310393511,1.1555768978643455
Electric Independence,19.51675987564824,0.001,0.0009782629608931519,5.760582051197971
Electric Solar Solutions,19.957810291794832,0.001,0.0009649999999999999,4.172416659738965
Electricare,13.62956394367139,0.001,0.0009800000000006772,3.703976713617583
Electricraft,25.107888537570645,0.001,0.0009764634146341463,4.083372893956629
Element Electric,18.69461735627975,0.001,0.0009649999999999996,4.577077993409007
Element Power,11.868419917762447,0.001,0.0009642354620221635,4.455409034630645
Elite Electric,23.01770598993316,0.001,0.0009651219512195124,5.594380694968198
Elite Electric And Solar,17.0117207005184,0.001,0.0009695213215067139,3.6219779022578917
Elite Solar,10.084193595648133,0.001,0.0009608476428710537,4.592397354430757
Elkco Electric And Solar,11.663114365868765,0.001,0.0009649999999999999,4.068447067681957
Enable Energy,16.195318675154475,0.001,0.0009723844754757395,1.100578791252688
Energy Builders,18.391521695660867,0.001,0.0008916716656668665,5.881123775244951
Energy Concepts,11.587119548829818,0.001,0.0009722662232670317,3.659224736432389
Energy Plus,11.435099795341918,0.001,0.0009800000000001852,1.2149639810488164
Energy Remodeling,23.768027689927035,0.001,0.0009641727075814318,8.218040352957392
Energy Renovation Center,18.78837459196398,0.001,0.0009746099394460226,6.341429503662
Energy Resolutions,13.837637678693236,0.001,0.0009741535441946243,4.328525032688009
Energy Savers,21.30522513601445,0.001,0.0009694423216345868,6.949624866724012
Energy Saving Pros,11.98986367988071,0.001,0.000975092496039176,4.138726266828207
Energy Service Partners,18.774833783002915,0.001,0.0009799999999998863,3.146959854812199
Enver,15.14225769308839,0.001,0.000965,4.7861958214553235
Enver Solar,17.610016386575825,0.001,0.0009551865569762582,14.24513087002595
Epic Home Solar,18.484260415041348,0.001,0.0009761868076142925,1.1075733343735372
Equisolar,21.38429735639038,0.001,0.000965054687603525,5.888425097727422
Eriksson,9.024656002667632,0.001,0.0009318870570697211,3.2208546237360607
Es Electrical,8.254710604504806,0.001,0.000975,3.7339684128477044
Evans Energy,10.949741695640661,0.001,0.0009652475134148324,3.4689586209763705
Evolution Energy,17.26342225243322,0.001,0.000955005123646461,3.9180510799413786
Extreme Solar Solutions,12.290836345262464,0.001,0.0009684314852720535,3.077916587179236
Eznergy Solar,18.90863774469245,0.001,0.0009729192652244591,4.037844724583318
Feather River Electric,46.30017367811656,0.001,0.000965,5.355075260517174
Fidelity Home Energy,24.376926198812388,0.001,0.0009591016275932014,6.625931294728129
Fiedler Building Co,17.197599809885933,0.001,0.0009702641073280334,3.2972545080078355
First Pv,17.440654409547975,0.001,0.0009665422996844843,4.690334159399138
Fluent Solar,18.252329698343004,0.001,0.0008526837558419485,0.8562526554312418
Freedom Solar,15.3169081011213,0.001,0.000969696386141624,4.324132103245097
Fresco Solar,23.08189918222873,0.001,0.000965,2.441108263151471
Fusion Solar,13.850707618187291,0.001,0.0008710930442637761,19.19722975007528
G C Electric Solar,10.715665454545455,0.001,0.0008971927272727273,3.1121454545454545
Gci Energy,14.248777977874964,0.001,0.0008937998456393101,4.026241317211216
Gci Solar,13.55163264979887,0.001,0.0009659962234863902,3.1532075231408654
Gci Solar Llc,14.667854272006538,0.001,0.0009799999999998824,3.3945189939059848
Genesis,13.99466299932,0.001,0.0009799999999991838,4.0825356022792585
Genesis Energy Sol.,9.150205096333126,0.001,0.0008823119950279677,3.736482287134866
Gesc,13.8750363884402,0.001,0.000979999999999543,0.35565158062298646
Gilmore Heating Air & Solar,15.282193640517288,0.001,0.0009662241892155828,5.086145344053074
Gnrg Solar,16.310221878102766,0.001,0.000980000000000159,6.334028648165753
Go Green Solar,12.097374362406661,0.001,0.0009800000000001442,3.991404869972993
Gold Electric,6.3465808699497375,0.001,0.000965,3.0723737303464596
Gold Rush Energy Solutions,17.50751802113891,0.001,0.0009681944587761842,4.050149623361882
Golden Gate Solar Tech,27.81763660940393,0.001,0.0009652021033128628,7.863453286388064
Golden State Power,10.631137003651581,0.001,0.0009755197191148853,4.102437996206
Golden West Energy,12.00303326810176,0.001,0.0009000978473581213,3.4324853228962815
Good Energy Renewables,13.492600956562722,0.001,0.0009800000000001739,6.16678566145763
Gr8 Energy,15.188665933321197,0.001,0.0009583754474905255,3.4962528585369075
Graham Porter Const.,13.091649254975822,0.001,0.000975399841087667,3.688531826608988
Green Air,17.953575784612905,0.001,0.0009756148289821508,4.535829034355438
Green Convergence,13.369993044360337,0.001,0.0009799999999999134,5.7541269017593795
Green Earth Engineering,12.333751076995378,0.001,0.0009699999999999999,4.759275214746352
Green Energy,21.92609523809524,0.001,0.0009037142857142858,3.5282857142857136
Green Hill Remodeling,21.447728106039854,0.001,0.0009799999999998844,7.9286608931908535
Green Homes Of Ca,14.495195084808069,0.001,0.0008828966024260884,4.272462322113113
Green Path Network,34.77589006649734,0.001,0.0009653045672052811,6.942211324343977
Green Power Construction,20.217764098054303,0.001,0.0009206881389469058,5.551280641969881
Green Power Installers,19.83799928859875,0.001,0.000967187454229699,4.03092503086226
Green Solar Technologies,16.86326782424439,0.001,0.0009672015758629756,7.550392024799869
Green Stock Solar,13.224385126471612,0.001,0.0009649999999999997,4.084158992889613
Green Volt Energy,14.968134411683696,0.001,0.0009722811358903212,3.66888553580562
Green Wolf Electric,26.892275234850537,0.001,0.0009650000000000001,7.349218115208623
Greenify,28.496967221618547,0.001,0.0009504352174783033,5.097028526781914
Greg Gayler Const.,19.672970543493296,0.001,0.0009600182547365511,3.724346563407551
Greg Tomsik Const.,9.556802965734283,0.001,0.000954007095928654,3.448948545988497
Greiner Heating & Air Conditioning,26.910502334477133,0.001,0.0009650000000000001,6.438600438769195
Grid Alternatives,26.791205640243962,0.001,0.0009670037675596281,1.2301644235681348
Ground Up Builders,17.404611179006533,0.001,0.0009755904946270525,6.700048552670156
Gti Solar,8.007085842902693,0.001,0.0009649999999999999,4.006835754329658
Guasti Const.,11.421372262033426,0.001,0.0009799999999996981,4.510972544663999
Guyou Construction,14.498445500492874,0.001,0.0009782882350763639,6.290502059028843
Haenggi Home Services,22.557891036878715,0.001,0.0009527229161268923,5.916839963909648
Halcyon Solar,10.323980900902662,0.001,0.0009654004066133312,3.280587634458525
Hammond Electric,10.402576664163384,0.001,0.0009649999999999998,4.197679809352879
Heliopower,11.732866065056397,0.001,0.0009819785514440476,3.3077576283050867
Hibridhome,17.675894204935094,0.001,0.00097757283258155,0.8926651079642342
High Definition Solar,41.52127856102254,0.001,0.0009642499012012524,9.017895610061801
Highlight Solar,19.473636734096388,0.001,0.0009703503444019356,3.947910443627675
Home Energy Sys.,15.010197612708073,0.001,0.0008892843558115524,3.4153489467296994
"Home Networks, Electric & Solar",16.81128399135283,0.001,0.0009666442428035043,5.740911935373763
Home Unplugged,13.228032345013478,0.001,0.0008846181491464513,3.4860736747529204
Homegrown Energy Solutions,18.492626079967856,0.001,0.0008885674100863975,3.352380952380953
Honeys Air & Solar,15.212490424639917,0.001,0.000960635660079245,8.782291203879792
Hooked On Solar,13.518286095352561,0.001,0.0009602021252146364,4.847078760004183
Horizon Solar,15.493654492535759,0.001,0.0009680825659395685,0.9175240796761044
Hot Purple Energy,9.489034027235913,0.001,0.0009799999999996402,4.388807878636488
Housing Const,17.05432066843256,0.001,0.0009752582539334155,5.189251921984132
Howard Electric,13.589524094729885,0.001,0.0009799999999998582,4.059793865887462
Huffman Solar,13.15265521246901,0.001,0.0009699999999999998,3.034033183654363
Hunter Energy Solutions,6.264172669401427,0.001,0.000975,3.1076828462449377
Ilum Solar,15.510207337302866,0.001,0.0009705181465294572,3.5946165096287332
Incentive Solar,11.000746825989543,0.001,0.0008885436893203883,3.7938760268857354
Indaspec,14.376162475595326,0.001,0.0009693762284412313,0.0
Infinity Energy,13.882077636742904,0.001,0.0009733030721216578,4.178800748676862
"Infinity Energy, Inc.",13.126592641987227,0.001,0.0009636097276519902,4.247422799627853
Integrity Solar,11.22173094639031,0.001,0.0009303570796531363,3.570327872407249
Inter Faith Electric,11.005572358084164,0.001,0.0009749999999999998,2.3591693836434064
Interstate Roofing & Solar,26.606942049628913,0.001,0.0009638702301521855,5.515124821950672
Ion Solar,18.21465531155354,0.001,0.0009649999999999999,2.03167279045259
Ispot Solar,17.140726933830383,0.001,0.0008704566635601117,3.9142590866728795
Jamar Power Systems,14.182316697473814,0.001,0.0009065003080714725,2.864078866296981
Jbl Solar Energy,16.42575172036798,0.001,0.0009709758439230966,4.519352193663787
Jenkins Construction,15.441706018069302,0.001,0.0009639680768484379,4.489617698428101
Jim Hammond Electric,12.444790248330413,0.001,0.0009649999999999999,4.300942006835801
Jim Tyler Construction & Solar,11.67691612662675,0.001,0.0009739211650028361,3.828063118363935
Jk Solar,15.560215882951534,0.001,0.000979999999999867,23.53241613300056
Jkb Energy,2.776445905273161,0.001,0.0009706583348234023,1.4446728902357502
Joe Moore Const.,14.06558210472801,0.001,0.0010882053889171325,3.609557702084392
Join Solar Inc,14.211451689918233,0.001,0.0009617134042293298,3.7016445749016325
Keehn Energy,13.645621081982238,0.001,0.0009694940577746144,3.9999122559007905
Kettle Const.,17.836137379261455,0.001,0.0009762794171635461,5.063296747813097
Kurios Energy,11.128582209837916,0.001,0.0009657959111998974,4.806794878840971
Kuykendall Solar,11.571033597280408,0.001,0.0009755248112889257,3.75363790715605
La Power Center,18.322242036897364,0.001,0.0009799999999996764,4.798474384082532
La Solar Group,14.347782008198264,0.001,0.0009737779756553294,3.200184807388377
Laibach Solar,18.988656143088647,0.001,0.0009804057379509032,3.204504531540724
Landmark Capital Inc Dba Solar Energy Collective,15.580567497140215,0.001,0.0009649999999999998,4.540101011352421
Lasalle Solar,14.033332298593825,0.001,0.000979999999998266,4.337066583881818
Leonard'S Roofing,34.35381450543216,0.001,0.0009649999999999973,0.0
Levi Builders,22.000733396662362,0.001,0.0009783965351306877,5.546764168965722
Lifestyle Solar,14.10892937545155,0.001,0.000972210382481206,3.1332308900784973
Limon Electric,18.192392759409103,0.001,0.0009694290553985901,3.3767902919134936
Lp Daniel Engineers & Contractors,14.050250642820627,0.001,0.0008887023797715604,0.9546325049785217
Luminalt Energy Corporation,22.707723699634876,0.001,0.0009607107281401552,6.215939686094066
Magic Sun Solar,10.954348949128578,0.001,0.0009682128460033685,3.432656435809336
"Marthedal Solar, Air & Heating",11.586350418536377,0.001,0.0009756032621991817,3.2384774752176293
Masellis Electric & Solar,7.821671169643735,0.001,0.0009684261821682106,3.55498189693834
Matson-Services,13.333658575115752,0.001,0.0009736887877541822,3.6919588615608356
Mauzy Mechanical,16.48176175698257,0.001,0.0009009190737646215,3.8876104082119833
Mendocino Solar Svc,19.342497263994165,0.001,0.0009669060840663128,4.81663694215881
Michael & Sun Solar,18.860054326368818,0.001,0.000967512278706906,4.595197485826187
Mid-State Solar,7.820355090412996,0.001,0.0009667893954058059,3.17798811261845
Milholland Electric,13.435444270603458,0.001,0.000896308504291295,4.834647843293517
Mission Solar Electric,9.13263914714268,0.001,0.0009339779347960827,3.180860295029131
Moore Heating And Air,29.78219341099837,0.001,0.0009649999999999999,6.1058655893774265
Mother Nature Solar,21.13419295879816,0.001,0.0009680570569901222,3.5448591499589512
Mr. Build,24.315577165505758,0.001,0.0009800000000003883,3.834053664687274
Nationwide Environmental & Const. Services,11.831233927594043,0.001,0.0009753660036277059,2.1881950541570294
Natural Energy Usa,13.78614921474292,0.001,0.0009055404343528649,3.9046728755839935
Neutility Solar,12.977532154340837,0.001,0.0008703175241157557,3.2402934083601287
New Day Solar,10.29872120236434,0.001,0.0009813461944096949,3.531481121874439
New Phoenix Electric,31.09995798700069,0.001,0.000964397484162747,5.724229967625278
New Power,19.89802054555642,0.001,0.0009066410964782633,5.174505498484424
New Power Inc,22.651152309613266,0.001,0.0009800000000000121,5.220555430711675
Newport Power,14.385625,0.001,0.0009054687499999999,4.22
Nexgen Const.,16.887279687292306,0.001,0.000980000000000169,5.178611133576847
